pair_id,phenomenon,s,s_cf,annotator_id,batch_id,human_change_0_5,confidence_1_5,fluency_s_1_5,fluency_cf_1_5,plausibility_s_1_5,plausibility_cf_1_5,changed_words,attention_check,created_at
neg_000339,negation,The researcher greeted the driver.,The researcher did not greet the driver.,sim_3,pilot_simulated_v1,3.18,4.08,5.0,5.0,3.66,4.55,,True,simulated
role_000134,role_reversal,The doctor blamed the driver.,The driver blamed the doctor.,sim_1,pilot_simulated_v1,4.16,3.4,5.0,5.0,4.69,4.19,,True,simulated
role_000134,role_reversal,The doctor blamed the driver.,The driver blamed the doctor.,sim_2,pilot_simulated_v1,4.11,3.6,5.0,5.0,3.64,3.3,,True,simulated
role_000134,role_reversal,The doctor blamed the driver.,The driver blamed the doctor.,sim_3,pilot_simulated_v1,3.94,3.24,5.0,5.0,3.55,3.17,,True,simulated
role_000908,role_reversal,The passenger interviewed the manager.,The manager interviewed the passenger.,sim_1,pilot_simulated_v1,3.58,3.95,5.0,5.0,3.97,3.36,,True,simulated
role_000908,role_reversal,The passenger interviewed the manager.,The manager interviewed the passenger.,sim_2,pilot_simulated_v1,3.45,4.79,5.0,5.0,3.22,3.48,,True,simulated
role_000908,role_reversal,The passenger interviewed the manager.,The manager interviewed the passenger.,sim_3,pilot_simulated_v1,4.26,4.77,5.0,5.0,3.77,4.48,,True,simulated
neg_000618,negation,The artist did not criticize the judge.,The artist criticized the judge.,sim_1,pilot_simulated_v1,3.64,4.43,5.0,5.0,3.27,3.31,,True,simulated
neg_000618,negation,The artist did not criticize the judge.,The artist criticized the judge.,sim_2,pilot_simulated_v1,3.74,3.92,5.0,5.0,3.24,3.35,,True,simulated
neg_000618,negation,The artist did not criticize the judge.,The artist criticized the judge.,sim_3,pilot_simulated_v1,3.66,2.96,5.0,5.0,3.98,3.14,,True,simulated
neg_001369,negation,The lawyer contacted the athlete.,The lawyer did not contact the athlete.,sim_1,pilot_simulated_v1,3.24,3.33,5.0,5.0,3.28,3.2,,True,simulated
neg_001369,negation,The lawyer contacted the athlete.,The lawyer did not contact the athlete.,sim_2,pilot_simulated_v1,4.13,3.34,5.0,5.0,3.89,4.24,,True,simulated
neg_001369,negation,The lawyer contacted the athlete.,The lawyer did not contact the athlete.,sim_3,pilot_simulated_v1,4.3,3.38,5.0,5.0,3.24,4.15,,True,simulated
attach_000064,attachment,"With the telescope, the passenger saw the man.",The passenger saw the man who had the telescope.,sim_1,pilot_simulated_v1,2.58,3.58,5.0,5.0,3.29,3.03,,True,simulated
attach_000064,attachment,"With the telescope, the passenger saw the man.",The passenger saw the man who had the telescope.,sim_2,pilot_simulated_v1,2.32,4.61,5.0,5.0,4.26,4.38,,True,simulated
attach_000064,attachment,"With the telescope, the passenger saw the man.",The passenger saw the man who had the telescope.,sim_3,pilot_simulated_v1,2.57,4.37,5.0,5.0,3.25,3.87,,True,simulated
neg_000912,negation,The coach did not admire the engineer.,The coach admired the engineer.,sim_1,pilot_simulated_v1,3.46,4.58,5.0,5.0,4.72,3.41,,True,simulated
neg_000912,negation,The coach did not admire the engineer.,The coach admired the engineer.,sim_2,pilot_simulated_v1,3.16,3.86,5.0,5.0,3.9,4.28,,True,simulated
neg_000912,negation,The coach did not admire the engineer.,The coach admired the engineer.,sim_3,pilot_simulated_v1,3.06,3.61,5.0,5.0,3.27,3.16,,True,simulated
attach_000100,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_1,pilot_simulated_v1,2.59,3.31,5.0,5.0,4.53,4.08,,True,simulated
attach_000100,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_2,pilot_simulated_v1,2.22,4.5,5.0,5.0,3.3,3.26,,True,simulated
attach_000100,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_3,pilot_simulated_v1,2.83,4.01,5.0,5.0,3.93,3.16,,True,simulated
role_000218,role_reversal,The coach praised the lawyer.,The lawyer praised the coach.,sim_1,pilot_simulated_v1,4.1,4.28,5.0,5.0,4.28,3.29,,True,simulated
role_000218,role_reversal,The coach praised the lawyer.,The lawyer praised the coach.,sim_2,pilot_simulated_v1,4.38,3.9,5.0,5.0,4.0,3.46,,True,simulated
role_000218,role_reversal,The coach praised the lawyer.,The lawyer praised the coach.,sim_3,pilot_simulated_v1,4.25,4.03,5.0,5.0,3.52,3.91,,True,simulated
role_000911,role_reversal,The waiter praised the researcher.,The researcher praised the waiter.,sim_1,pilot_simulated_v1,4.48,3.09,5.0,5.0,3.88,3.76,,True,simulated
role_000911,role_reversal,The waiter praised the researcher.,The researcher praised the waiter.,sim_2,pilot_simulated_v1,4.36,3.67,5.0,5.0,4.66,4.1,,True,simulated
role_000911,role_reversal,The waiter praised the researcher.,The researcher praised the waiter.,sim_3,pilot_simulated_v1,4.45,3.64,5.0,5.0,3.92,4.27,,True,simulated
role_000882,role_reversal,The lawyer blamed the chef.,The chef blamed the lawyer.,sim_1,pilot_simulated_v1,3.66,4.76,5.0,5.0,3.67,4.0,,True,simulated
role_000882,role_reversal,The lawyer blamed the chef.,The chef blamed the lawyer.,sim_2,pilot_simulated_v1,4.45,4.77,5.0,5.0,4.79,3.27,,True,simulated
role_000882,role_reversal,The lawyer blamed the chef.,The chef blamed the lawyer.,sim_3,pilot_simulated_v1,4.41,3.81,5.0,5.0,4.25,3.28,,True,simulated
neg_001117,negation,The chef criticized the student.,The chef did not criticize the student.,sim_1,pilot_simulated_v1,3.67,4.77,5.0,5.0,3.35,3.92,,True,simulated
neg_001117,negation,The chef criticized the student.,The chef did not criticize the student.,sim_2,pilot_simulated_v1,3.84,4.48,5.0,5.0,4.55,3.06,,True,simulated
neg_001117,negation,The chef criticized the student.,The chef did not criticize the student.,sim_3,pilot_simulated_v1,2.96,3.6,5.0,5.0,4.2,4.32,,True,simulated
role_000244,role_reversal,The lawyer ignored the manager.,The manager ignored the lawyer.,sim_1,pilot_simulated_v1,4.13,3.73,5.0,5.0,4.63,4.22,,True,simulated
role_000244,role_reversal,The lawyer ignored the manager.,The manager ignored the lawyer.,sim_2,pilot_simulated_v1,4.81,2.81,5.0,5.0,3.71,3.44,,True,simulated
role_000244,role_reversal,The lawyer ignored the manager.,The manager ignored the lawyer.,sim_3,pilot_simulated_v1,4.54,2.95,5.0,5.0,3.57,3.88,,True,simulated
attach_000779,attachment,The chef checked the driver with the flashlight.,"With the flashlight, the chef checked the driver.",sim_1,pilot_simulated_v1,2.01,2.98,5.0,5.0,3.52,3.74,,True,simulated
attach_000779,attachment,The chef checked the driver with the flashlight.,"With the flashlight, the chef checked the driver.",sim_2,pilot_simulated_v1,2.03,3.55,5.0,5.0,4.75,4.56,,True,simulated
attach_000779,attachment,The chef checked the driver with the flashlight.,"With the flashlight, the chef checked the driver.",sim_3,pilot_simulated_v1,2.54,4.09,5.0,5.0,3.83,3.05,,True,simulated
role_001368,role_reversal,The manager interviewed the journalist.,The journalist interviewed the manager.,sim_1,pilot_simulated_v1,4.14,3.36,5.0,5.0,3.64,3.24,,True,simulated
role_001368,role_reversal,The manager interviewed the journalist.,The journalist interviewed the manager.,sim_2,pilot_simulated_v1,4.53,3.89,5.0,5.0,4.17,4.28,,True,simulated
role_001368,role_reversal,The manager interviewed the journalist.,The journalist interviewed the manager.,sim_3,pilot_simulated_v1,3.44,4.78,5.0,5.0,4.79,4.56,,True,simulated
attach_001099,attachment,"With the umbrella, the waiter noticed the teacher.",The waiter noticed the teacher who had the umbrella.,sim_1,pilot_simulated_v1,3.0,3.4,5.0,5.0,3.97,4.19,,True,simulated
attach_001099,attachment,"With the umbrella, the waiter noticed the teacher.",The waiter noticed the teacher who had the umbrella.,sim_2,pilot_simulated_v1,2.78,3.61,5.0,5.0,3.66,4.15,,True,simulated
attach_001099,attachment,"With the umbrella, the waiter noticed the teacher.",The waiter noticed the teacher who had the umbrella.,sim_3,pilot_simulated_v1,2.06,4.49,5.0,5.0,3.71,4.26,,True,simulated
neg_001103,negation,The nurse promoted the chef.,The nurse did not promote the chef.,sim_1,pilot_simulated_v1,2.89,3.63,5.0,5.0,3.81,4.59,,True,simulated
neg_001103,negation,The nurse promoted the chef.,The nurse did not promote the chef.,sim_2,pilot_simulated_v1,4.37,4.46,5.0,5.0,4.69,3.4,,True,simulated
neg_001103,negation,The nurse promoted the chef.,The nurse did not promote the chef.,sim_3,pilot_simulated_v1,2.89,3.19,5.0,5.0,4.11,3.72,,True,simulated
attach_001037,attachment,The artist checked the driver with the flashlight.,"With the flashlight, the artist checked the driver.",sim_1,pilot_simulated_v1,2.78,4.1,5.0,5.0,3.37,3.6,,True,simulated
attach_001037,attachment,The artist checked the driver with the flashlight.,"With the flashlight, the artist checked the driver.",sim_2,pilot_simulated_v1,3.18,2.97,5.0,5.0,3.37,3.73,,True,simulated
attach_001037,attachment,The artist checked the driver with the flashlight.,"With the flashlight, the artist checked the driver.",sim_3,pilot_simulated_v1,3.13,4.03,5.0,5.0,3.28,4.33,,True,simulated
attach_001464,attachment,The manager noticed the teacher with the umbrella.,The manager noticed the teacher who had the umbrella.,sim_1,pilot_simulated_v1,3.51,3.12,5.0,5.0,3.43,3.54,,True,simulated
attach_001464,attachment,The manager noticed the teacher with the umbrella.,The manager noticed the teacher who had the umbrella.,sim_2,pilot_simulated_v1,3.2,2.88,5.0,5.0,4.35,3.33,,True,simulated
attach_001464,attachment,The manager noticed the teacher with the umbrella.,The manager noticed the teacher who had the umbrella.,sim_3,pilot_simulated_v1,3.46,3.45,5.0,5.0,3.9,3.73,,True,simulated
attach_000675,attachment,The athlete photographed the tourist with the camera.,The athlete photographed the tourist who had the camera.,sim_1,pilot_simulated_v1,2.55,4.53,5.0,5.0,3.9,3.01,,True,simulated
attach_000675,attachment,The athlete photographed the tourist with the camera.,The athlete photographed the tourist who had the camera.,sim_2,pilot_simulated_v1,2.02,3.98,5.0,5.0,4.36,3.4,,True,simulated
attach_000675,attachment,The athlete photographed the tourist with the camera.,The athlete photographed the tourist who had the camera.,sim_3,pilot_simulated_v1,2.19,3.66,5.0,5.0,3.58,3.52,,True,simulated
neg_000561,negation,The judge visited the scientist.,The judge did not visit the scientist.,sim_1,pilot_simulated_v1,3.28,3.9,5.0,5.0,4.24,3.86,,True,simulated
neg_000561,negation,The judge visited the scientist.,The judge did not visit the scientist.,sim_2,pilot_simulated_v1,3.33,4.56,5.0,5.0,3.99,4.14,,True,simulated
neg_000561,negation,The judge visited the scientist.,The judge did not visit the scientist.,sim_3,pilot_simulated_v1,3.71,3.97,5.0,5.0,3.6,4.49,,True,simulated
attach_000982,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_1,pilot_simulated_v1,2.17,3.79,5.0,5.0,3.38,4.15,,True,simulated
attach_000982,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_2,pilot_simulated_v1,2.12,3.41,5.0,5.0,3.41,4.43,,True,simulated
attach_000982,attachment,"With the map, the scientist showed the guide.",The scientist showed the guide who had the map.,sim_3,pilot_simulated_v1,2.2,3.38,5.0,5.0,3.62,3.71,,True,simulated
attach_001159,attachment,"With the microscope, the journalist observed the scientist.",The journalist observed the scientist who had the microscope.,sim_1,pilot_simulated_v1,2.45,4.37,5.0,5.0,3.88,3.64,,True,simulated
attach_001159,attachment,"With the microscope, the journalist observed the scientist.",The journalist observed the scientist who had the microscope.,sim_2,pilot_simulated_v1,2.89,3.02,5.0,5.0,4.42,3.25,,True,simulated
attach_001159,attachment,"With the microscope, the journalist observed the scientist.",The journalist observed the scientist who had the microscope.,sim_3,pilot_simulated_v1,3.07,3.06,5.0,5.0,3.33,4.44,,True,simulated
attach_000935,attachment,The scientist questioned the officer with the badge.,"With the badge, the scientist questioned the officer.",sim_1,pilot_simulated_v1,2.89,3.3,5.0,5.0,3.37,3.29,,True,simulated
attach_000935,attachment,The scientist questioned the officer with the badge.,"With the badge, the scientist questioned the officer.",sim_2,pilot_simulated_v1,3.34,4.33,5.0,5.0,4.48,3.7,,True,simulated
attach_000935,attachment,The scientist questioned the officer with the badge.,"With the badge, the scientist questioned the officer.",sim_3,pilot_simulated_v1,3.07,3.27,5.0,5.0,4.44,3.31,,True,simulated
attach_000555,attachment,The driver met the student with the notebook.,The driver met the student who had the notebook.,sim_1,pilot_simulated_v1,2.57,4.2,5.0,5.0,3.81,3.67,,True,simulated
attach_000555,attachment,The driver met the student with the notebook.,The driver met the student who had the notebook.,sim_2,pilot_simulated_v1,3.07,3.1,5.0,5.0,3.22,3.34,,True,simulated
attach_000555,attachment,The driver met the student with the notebook.,The driver met the student who had the notebook.,sim_3,pilot_simulated_v1,3.43,4.65,5.0,5.0,3.27,3.13,,True,simulated
attach_000887,attachment,The passenger checked the driver with the flashlight.,"With the flashlight, the passenger checked the driver.",sim_1,pilot_simulated_v1,3.5,4.75,5.0,5.0,4.39,3.89,,True,simulated
attach_000887,attachment,The passenger checked the driver with the flashlight.,"With the flashlight, the passenger checked the driver.",sim_2,pilot_simulated_v1,2.28,4.16,5.0,5.0,3.77,3.86,,True,simulated
attach_000887,attachment,The passenger checked the driver with the flashlight.,"With the flashlight, the passenger checked the driver.",sim_3,pilot_simulated_v1,2.06,4.66,5.0,5.0,4.13,3.61,,True,simulated
